gc_date,market,code,name,gc_price,d5_price,d5_pct,d10_price,d10_pct,d20_price,d20_pct
2026-05-28,SP500,META,Meta Platforms,635.26,nan,nan,568.43,-10.52,542.87,-14.54
2026-05-28,SP500,TSLA,Tesla,440.36,418.45,-4.98,399.15,-9.36,375.12,-14.82
2026-05-28,SP500,ORCL,Oracle,190.96,236.34,23.76,184.1,-3.59,152.46,-20.16
2026-05-28,SP500,CAT,Caterpillar,909.93,940.48,3.36,897.63,-1.35,1057.01,16.16
2026-05-28,SP500,AMAT,Applied Materials,448.25,501.7,11.92,552.64,23.29,668.0,49.02
2026-05-28,SP500,ABNB,Airbnb,132.1,nan,nan,130.87,-0.93,141.88,7.4
2026-05-28,SP500,RCL,Royal Caribbean,275.17,293.28,6.58,287.96,4.65,322.65,17.25
2026-05-28,SP500,EMR,Emerson Electric,139.72,142.06,1.67,142.09,1.7,145.34,4.02
2026-05-28,SP500,NSC,Norfolk Southern,325.68,307.19,-5.68,310.53,-4.65,312.06,-4.18
2026-05-28,SP500,DLR,Digital Realty Trust,191.71,188.7,-1.57,182.84,-4.63,192.44,0.38
2026-05-28,SP500,TEL,TE Connectivity,208.75,220.75,5.75,207.74,-0.48,200.07,-4.16
2026-05-28,SP500,MPWR,Monolithic Power Systems,1620.17,1652.6,2.0,1589.55,-1.89,1438.3,-11.23
2026-05-28,SP500,URI,United Rentals,988.24,1084.62,9.75,1068.49,8.12,1139.51,15.31
2026-05-28,SP500,CVNA,Carvana,73.0,nan,nan,67.82,-7.1,66.2,-9.32
2026-05-28,SP500,ROK,Rockwell Automation,456.08,462.24,1.35,457.59,0.33,479.39,5.11
2026-05-28,SP500,OTIS,Otis Worldwide,71.79,nan,nan,70.13,-2.31,73.63,2.56
2026-05-28,SP500,NUE,Nucor,246.47,262.28,6.41,260.9,5.85,248.89,0.98
2026-05-28,SP500,FTV,Fortive,59.91,nan,nan,59.84,-0.12,61.73,3.04
2026-05-28,SP500,PKG,Packaging Corp of America,217.99,224.69,3.07,224.4,2.94,241.09,10.6
2026-05-28,SP500,EXPE,Expedia Group,226.56,227.18,0.27,224.66,-0.84,250.95,10.77
2026-05-28,SP500,IFF,International Flavors,77.0,73.23,-4.9,77.51,0.66,75.08,-2.49
2026-05-28,SP500,MAS,Masco Corporation,69.82,69.91,0.13,73.75,5.63,79.72,14.18
2026-05-28,SP500,CPB,Campbell Soup,20.5,21.55,5.12,22.73,10.88,22.35,9.02
2026-05-28,SP500,PCG,PG&E Corporation,16.53,16.82,1.75,16.79,1.57,17.08,3.33
2026-05-28,SP500,SWK,Stanley Black & Decker,79.46,79.31,-0.19,83.13,4.62,92.31,16.17
2026-05-28,SP500,PNR,Pentair,72.45,72.85,0.55,72.57,0.17,76.0,4.9
2026-05-28,SP500,GNRC,Generac Holdings,280.53,278.14,-0.85,257.33,-8.27,295.16,5.22
2026-05-28,SP500,IR,Ingersoll Rand,70.96,nan,nan,73.2,3.16,81.7,15.14
2026-05-28,SP500,XYL,Xylem,110.1,110.18,0.07,109.05,-0.95,117.0,6.27
2026-05-28,SP500,IEX,IDEX Corporation,211.75,216.29,2.14,216.9,2.43,228.07,7.71
2026-05-28,SP500,AMCR,Amcor,39.67,nan,nan,39.92,0.63,42.86,8.04
2026-05-28,SP500,AOS,A.O. Smith,58.01,57.01,-1.72,58.66,1.12,61.13,5.38
2026-05-28,SP500,CRL,Charles River Laboratories,164.49,185.79,12.95,188.06,14.33,212.71,29.31
2026-05-28,SP500,INCY,Incyte Corporation,97.34,101.24,4.01,107.83,10.78,107.53,10.47
2026-05-28,SP500,BMRN,BioMarin Pharmaceutical,52.38,56.47,7.81,55.54,6.03,57.35,9.49
2026-05-28,SP500,TDOC,Teladoc Health,6.59,nan,nan,7.31,10.93,7.91,20.03
2026-05-28,SP500,GL,Globe Life,154.39,154.31,-0.05,165.1,6.94,176.4,14.26
2026-05-28,SP500,MCHP,Microchip Technology,96.85,96.3,-0.57,92.94,-4.04,94.12,-2.82
2026-05-28,SP500,STX,Seagate Technology,870.66,925.99,6.35,868.09,-0.3,1025.36,17.77
2026-05-28,SP500,MOS,Mosaic Company,23.72,22.9,-3.46,21.09,-11.09,21.73,-8.39
2026-05-28,SP500,EMN,Eastman Chemical,75.91,72.42,-4.6,73.32,-3.41,70.61,-6.98
2026-05-28,SP500,WBD,Warner Bros. Discovery,27.14,27.0,-0.52,26.86,-1.03,26.98,-0.59
2026-05-29,JPX400,1414.T,ショーボンドHD,1273.5,1256.5,-1.33,1278.0,0.35,1253.5,-1.57
2026-05-29,JPX400,1928.T,積水ハウス,3353.0,3254.0,-2.95,3335.0,-0.54,3381.0,0.84
2026-05-29,JPX400,1951.T,エクシオグループ,2846.0,2835.0,-0.39,2735.5,-3.88,2767.0,-2.78
2026-05-29,JPX400,2222.T,寿スピリッツ,2085.0,2187.0,4.89,2335.5,12.01,2475.0,18.71
2026-05-29,JPX400,2782.T,セリア,3795.0,3725.0,-1.84,3745.0,-1.32,3700.0,-2.5
2026-05-29,JPX400,3288.T,オープンハウスグループ,8646.0,8445.0,-2.32,8686.0,0.46,8606.0,-0.46
2026-05-29,JPX400,3291.T,飯田グループHD,2132.0,2146.5,0.68,2209.5,3.64,2201.0,3.24
2026-05-29,JPX400,3405.T,クラレ,1640.5,1632.5,-0.49,1774.5,8.17,1658.5,1.1
2026-05-29,JPX400,4661.T,オリエンタルランド,2295.5,2220.0,-3.29,2263.0,-1.42,2498.5,8.84
2026-05-29,JPX400,5105.T,TOYO TIRE,3791.0,3629.0,-4.27,3924.0,3.51,3782.0,-0.24
2026-05-29,JPX400,5411.T,JFEホールディングス,1700.5,1580.0,-7.09,1647.5,-3.12,1563.5,-8.06
2026-05-29,JPX400,6326.T,クボタ,2842.0,2753.5,-3.11,2843.0,0.04,2704.0,-4.86
2026-05-29,JPX400,6902.T,デンソー,1908.0,1903.5,-0.24,1906.5,-0.08,1888.0,-1.05
2026-05-29,JPX400,7148.T,FPG,1565.0,1543.0,-1.41,1503.0,-3.96,1529.0,-2.3
2026-05-29,JPX400,7242.T,カヤバ,4045.0,3935.0,-2.72,3955.0,-2.22,3860.0,-4.57
2026-05-29,JPX400,7259.T,アイシン,2413.5,2360.5,-2.2,2373.0,-1.68,2185.0,-9.47
2026-05-29,JPX400,7270.T,SUBARU,2442.0,2493.0,2.09,2568.0,5.16,2401.5,-1.66
2026-05-29,JPX400,7272.T,ヤマハ発動機,1311.0,1220.5,-6.9,1232.0,-6.03,1224.0,-6.64
2026-05-29,JPX400,7276.T,小糸製作所,2797.0,2818.0,0.75,2789.0,-0.29,2564.5,-8.31
2026-05-29,JPX400,7762.T,シチズン時計,2315.0,2193.0,-5.27,2208.0,-4.62,2453.0,5.96
2026-05-29,JPX400,7988.T,ニフコ,4520.0,4233.0,-6.35,4435.0,-1.88,4864.0,7.61
2026-05-29,JPX400,8227.T,しまむら,3292.0,3296.0,0.12,3320.0,0.85,3313.0,0.64
2026-05-29,JPX400,8801.T,三井不動産,1530.5,1462.5,-4.44,1570.5,2.61,1520.5,-0.65
2026-05-29,JPX400,8804.T,東京建物,3269.0,3216.0,-1.62,3371.0,3.12,3328.0,1.8
2026-05-29,JPX400,9110.T,NSユナイテッド海運,7820.0,7290.0,-6.78,7190.0,-8.06,6520.0,-16.62
2026-05-29,JPX400,9503.T,関西電力,2335.5,2310.5,-1.07,2367.5,1.37,2308.5,-1.16
2026-05-29,SP500,AXP,American Express,315.12,310.66,-1.42,325.44,3.27,340.36,8.01
2026-05-29,SP500,BA,Boeing,228.78,215.45,-5.83,219.05,-4.25,217.25,-5.04
2026-05-29,SP500,ETN,Eaton Corporation,401.94,395.94,-1.49,391.39,-2.62,402.68,0.18
2026-05-29,SP500,VRTX,Vertex Pharmaceuticals,447.97,446.83,-0.25,444.93,-0.68,491.34,9.68
2026-05-29,SP500,GLW,Corning,182.97,177.58,-2.95,179.2,-2.06,221.05,20.81
2026-05-29,SP500,BX,Blackstone,116.14,115.35,-0.68,122.79,5.73,115.4,-0.64
2026-05-29,SP500,FCX,Freeport-McMoRan,65.87,63.37,-3.8,68.41,3.86,62.45,-5.19
2026-05-29,SP500,CRH,CRH plc,106.76,105.06,-1.59,106.48,-0.26,112.32,5.21
2026-05-29,SP500,BIIB,Biogen,196.39,195.34,-0.53,200.05,1.86,216.03,10.0
2026-05-29,SP500,DOV,Dover Corporation,212.51,214.76,1.06,217.43,2.32,225.96,6.33
2026-05-29,SP500,GGG,Graco Inc.,75.82,74.34,-1.95,74.6,-1.61,76.42,0.79
2026-05-29,SP500,CCK,Crown Holdings,97.48,93.38,-4.21,98.95,1.51,110.62,13.48
2026-05-29,SP500,NWSA,News Corp A,26.52,27.26,2.79,25.68,-3.17,25.41,-4.19
2026-06-01,JPX400,1721.T,コムシスHD,5380.0,5444.0,1.19,5350.0,-0.56,5451.0,1.32
2026-06-01,JPX400,2146.T,UTグループ,183.0,175.0,-4.37,175.0,-4.37,173.0,-5.46
2026-06-01,JPX400,2181.T,パーソルHD,246.0,243.1,-1.18,242.6,-1.38,247.4,0.57
2026-06-01,JPX400,3088.T,マツキヨCoC,2285.0,2358.0,3.19,2332.5,2.08,2401.5,5.1
2026-06-01,JPX400,3148.T,クリエイトSDHD,3220.0,3235.0,0.47,3265.0,1.4,3250.0,0.93
2026-06-01,JPX400,3465.T,ケイアイスター不動産,3400.0,3855.0,13.38,3780.0,11.18,3695.0,8.68
2026-06-01,JPX400,3774.T,インターネットイニシアティブ,3142.0,3145.0,0.1,2951.0,-6.08,3197.0,1.75
2026-06-01,JPX400,4689.T,LINEヤフー,423.5,402.0,-5.08,416.5,-1.65,433.8,2.43
2026-06-01,JPX400,5076.T,インフロニア・HD,2421.0,2575.0,6.36,2658.5,9.81,2676.5,10.55
2026-06-01,JPX400,5444.T,大和工業,11610.0,11375.0,-2.02,12260.0,5.6,12135.0,4.52
2026-06-01,JPX400,6632.T,JVCケンウッド,1127.5,1190.5,5.59,1081.0,-4.12,1124.0,-0.31
2026-06-01,JPX400,6701.T,日本電気（NEC）,4369.0,4065.0,-6.96,3849.0,-11.9,3925.0,-10.16
2026-06-01,JPX400,6869.T,シスメックス,1457.0,1467.5,0.72,1412.5,-3.05,1470.5,0.93
2026-06-01,JPX400,7550.T,ゼンショーHD,7911.0,7586.0,-4.11,8021.0,1.39,8065.0,1.95
2026-06-01,JPX400,7741.T,HOYA,26440.0,25605.0,-3.16,27065.0,2.36,25950.0,-1.85
2026-06-01,JPX400,7912.T,大日本印刷,2746.5,2619.0,-4.64,2649.5,-3.53,2957.0,7.66
2026-06-01,JPX400,7951.T,ヤマハ,1145.0,1106.5,-3.36,1103.5,-3.62,1142.5,-0.22
2026-06-01,JPX400,9715.T,トランス・コスモス,3860.0,3755.0,-2.72,3730.0,-3.37,3595.0,-6.87
2026-06-01,SP500,AVGO,Broadcom,446.77,396.6,-11.23,nan,nan,372.45,-16.63
2026-06-01,SP500,ADI,Analog Devices,413.85,403.89,-2.41,nan,nan,391.78,-5.33
2026-06-01,SP500,NEM,Newmont,109.81,98.99,-9.85,nan,nan,94.51,-13.93
2026-06-01,SP500,HWM,Howmet Aerospace,258.25,246.55,-4.53,nan,nan,268.57,4.0
2026-06-01,SP500,PWR,Quanta Services,711.73,693.81,-2.52,724.35,1.77,714.45,0.38
2026-06-01,SP500,HOOD,Robinhood Markets,94.3,85.04,-9.82,98.12,4.05,101.83,7.99
2026-06-01,SP500,PCAR,PACCAR,110.37,118.44,7.31,nan,nan,119.6,8.36
2026-06-01,SP500,KEYS,Keysight Technologies,338.33,331.6,-1.99,356.94,5.5,340.13,0.53
2026-06-01,SP500,CARR,Carrier Global,63.87,67.35,5.45,71.13,11.37,73.43,14.97
2026-06-01,SP500,AME,AMETEK,225.85,225.95,0.04,nan,nan,237.72,5.26
2026-06-01,SP500,PYPL,PayPal,44.75,41.26,-7.8,42.49,-5.05,44.38,-0.83
2026-06-01,SP500,WAB,Westinghouse Air Brake,261.16,259.63,-0.59,268.89,2.96,268.3,2.73
2026-06-01,SP500,IQV,IQVIA Holdings,182.21,183.69,0.81,178.39,-2.1,193.28,6.08
2026-06-01,SP500,DD,DuPont,48.42,46.99,-2.95,nan,nan,135.74,180.34
2026-06-01,SP500,ALB,Albemarle,176.42,149.84,-15.07,168.9,-4.26,129.72,-26.47
2026-06-01,SP500,AGCO,AGCO Corporation,112.28,115.64,2.99,nan,nan,119.28,6.23
2026-06-01,SP500,LII,Lennox International,502.16,513.45,2.25,nan,nan,568.83,13.28
2026-06-01,SP500,VEEV,Veeva Systems,174.34,167.24,-4.07,162.17,-6.98,176.22,1.08
2026-06-01,SP500,WDAY,Workday,146.19,143.76,-1.66,129.6,-11.35,123.58,-15.47
2026-06-01,SP500,FOXA,Fox Corporation A,63.92,67.44,5.51,54.76,-14.33,50.39,-21.17
2026-06-01,SP500,FOX,Fox Corporation B,57.39,60.34,5.14,49.96,-12.95,45.71,-20.35
2026-06-02,JPX400,2124.T,JAC Recruitment,872.0,861.0,-1.26,854.0,-2.06,841.0,-3.56
2026-06-02,JPX400,2269.T,明治HD,3670.0,3763.0,2.53,3590.0,-2.18,3787.0,3.19
2026-06-02,JPX400,2379.T,ディップ,1727.0,1781.0,3.13,1754.0,1.56,1787.0,3.47
2026-06-02,JPX400,3626.T,TIS,3609.0,3245.0,-10.09,3120.0,-13.55,3168.0,-12.22
2026-06-02,JPX400,3659.T,ネクソン,2315.5,2207.0,-4.69,2221.0,-4.08,2186.5,-5.57
2026-06-02,JPX400,3769.T,GMOペイメントゲートウェイ,8751.0,7841.0,-10.4,8373.0,-4.32,9093.0,3.91
2026-06-02,JPX400,4194.T,ビジョナル,8244.0,8011.0,-2.83,7248.0,-12.08,7350.0,-10.84
2026-06-02,JPX400,4204.T,積水化学工業,2328.0,2377.5,2.13,2479.5,6.51,2589.5,11.23
2026-06-02,JPX400,4704.T,トレンドマイクロ,6351.0,6217.0,-2.11,5820.0,-8.36,5962.0,-6.13
2026-06-02,JPX400,4716.T,日本オラクル,9861.0,8966.0,-9.08,8510.0,-13.7,8413.0,-14.68
2026-06-02,JPX400,4722.T,フューチャー,1593.0,1543.0,-3.14,1476.0,-7.34,1520.0,-4.58
2026-06-02,JPX400,4732.T,ユー・エス・エス,1792.5,1914.0,6.78,1876.5,4.69,1882.5,5.02
2026-06-02,JPX400,4768.T,大塚商会,3057.0,2928.5,-4.2,2794.0,-8.6,2735.5,-10.52
2026-06-02,JPX400,4812.T,電通総研,2208.0,2106.0,-4.62,2000.0,-9.42,2134.0,-3.35
2026-06-02,JPX400,5019.T,出光興産,1354.5,1332.0,-1.66,1284.5,-5.17,1186.5,-12.4
2026-06-02,JPX400,5021.T,コスモエネルギーHD,3717.0,3462.0,-6.86,3669.0,-1.29,3813.0,2.58
2026-06-02,JPX400,7276.T,小糸製作所,2750.0,2788.5,1.4,2815.5,2.38,2563.5,-6.78
2026-06-02,JPX400,8056.T,BIPROGY,4773.0,4520.0,-5.3,4297.0,-9.97,4216.0,-11.67
2026-06-02,JPX400,8113.T,ユニ・チャーム,930.1,902.5,-2.97,943.8,1.47,931.1,0.11
2026-06-02,JPX400,8136.T,サンリオ,896.0,887.4,-0.96,870.5,-2.85,1093.0,21.99
2026-06-02,JPX400,8604.T,野村HD,1324.0,1387.0,4.76,1451.0,9.59,1439.5,8.72
2026-06-02,JPX400,8630.T,SOMPOホールディングス,5900.0,6146.0,4.17,6194.0,4.98,6250.0,5.93
2026-06-02,JPX400,9433.T,KDDI,2661.5,2752.0,3.4,2728.0,2.5,2655.0,-0.24
2026-06-02,JPX400,9744.T,メイテックグループHD,3019.0,3072.0,1.76,3031.0,0.4,3077.0,1.92
2026-06-02,JPX400,9766.T,コナミグループ,20200.0,19425.0,-3.84,19030.0,-5.79,17475.0,-13.49
2026-06-02,SP500,UNP,Union Pacific,263.5,nan,nan,267.45,1.5,272.0,3.23
2026-06-02,SP500,ADBE,Adobe,274.03,nan,nan,207.32,-24.34,205.02,-25.18
2026-06-02,SP500,TT,Trane Technologies,448.47,nan,nan,475.34,5.99,491.16,9.52
2026-06-02,SP500,KKR,KKR & Co.,95.01,nan,nan,98.97,4.17,91.78,-3.4
2026-06-02,SP500,ABNB,Airbnb,137.87,nan,nan,nan,nan,143.1,3.79
2026-06-02,SP500,CMI,Cummins,643.5,nan,nan,699.97,8.78,713.21,10.83
2026-06-02,SP500,EA,Electronic Arts,202.0,nan,nan,203.02,0.5,205.04,1.5
2026-06-02,SP500,NDAQ,Nasdaq Inc.,92.81,nan,nan,89.29,-3.79,78.82,-15.07
2026-06-02,SP500,AKAM,Akamai Technologies,154.01,nan,nan,132.31,-14.09,118.21,-23.25
2026-06-03,JPX400,1719.T,安藤・間,1741.0,1746.0,0.29,1803.0,3.56,1801.5,3.48
2026-06-03,JPX400,2801.T,キッコーマン,1479.5,1591.0,7.54,1547.0,4.56,1644.5,11.15
2026-06-03,JPX400,2871.T,ニチレイ,1907.5,2082.5,9.17,2069.0,8.47,2177.0,14.13
2026-06-03,JPX400,3107.T,ダイワボウHD,3589.0,3451.0,-3.85,3357.0,-6.46,3462.0,-3.54
2026-06-03,JPX400,3132.T,マクニカHD,3365.0,3205.0,-4.75,3320.0,-1.34,3137.0,-6.78
2026-06-03,JPX400,3289.T,東急不動産HD,1281.5,1321.0,3.08,1292.5,0.86,1313.0,2.46
2026-06-03,JPX400,3382.T,セブン&アイHD,1887.5,1942.0,2.89,1945.5,3.07,2000.0,5.96
2026-06-03,JPX400,3563.T,FOOD & LIFE,10445.0,9781.0,-6.36,9386.0,-10.14,4728.0,-54.73
2026-06-03,JPX400,3765.T,ガンホー,2240.0,2238.0,-0.09,2153.0,-3.88,2345.0,4.69
2026-06-03,JPX400,4684.T,オービック,4105.0,3966.0,-3.39,3874.0,-5.63,3936.0,-4.12
2026-06-03,JPX400,4751.T,サイバーエージェント,1405.0,1406.5,0.11,1331.0,-5.27,1428.0,1.64
2026-06-03,JPX400,6965.T,浜松ホトニクス,2877.5,2427.5,-15.64,2770.5,-3.72,2648.5,-7.96
2026-06-03,JPX400,7532.T,パン・パシフィック・インターナショナルHD,824.6,867.8,5.24,835.3,1.3,820.7,-0.47
2026-06-03,JPX400,7832.T,バンダイナムコHD,3722.0,3665.0,-1.53,3631.0,-2.44,3891.0,4.54
2026-06-03,JPX400,7974.T,任天堂,7457.0,7144.0,-4.2,7166.0,-3.9,7137.0,-4.29
2026-06-03,JPX400,8060.T,キヤノンMJ,3675.0,3365.0,-8.44,3391.0,-7.73,3451.0,-6.1
2026-06-03,JPX400,8194.T,ライフコーポレーション,2515.0,2713.0,7.87,2515.0,0.0,2552.0,1.47
2026-06-03,JPX400,8410.T,セブン銀行,275.8,287.5,4.24,283.8,2.9,287.7,4.31
2026-06-03,JPX400,8601.T,大和証券G本社,1532.5,1538.0,0.36,1630.0,6.36,1647.0,7.47
2026-06-03,JPX400,8725.T,MS&ADインシュアランスGHD,4294.0,4552.0,6.01,4588.0,6.85,4395.0,2.35
2026-06-03,JPX400,9107.T,川崎汽船,2576.0,2675.0,3.84,2513.0,-2.45,2481.5,-3.67
2026-06-03,JPX400,9602.T,東宝,1218.0,1334.0,9.52,1256.5,3.16,1308.5,7.43
2026-06-03,SP500,DE,Deere & Company,579.25,560.05,-3.31,588.47,1.59,627.63,8.35
2026-06-03,SP500,CTAS,Cintas,173.31,180.4,4.09,169.64,-2.12,174.23,0.53
2026-06-03,SP500,PSX,Phillips 66,182.56,181.72,-0.46,167.17,-8.43,174.5,-4.41
2026-06-03,SP500,DASH,DoorDash,156.95,151.0,-3.79,165.66,5.55,188.87,20.34
2026-06-03,SP500,GWW,W.W. Grainger,1268.36,1317.63,3.88,1311.1,3.37,1338.24,5.51
2026-06-03,SP500,ZBRA,Zebra Technologies,254.44,216.79,-14.8,232.98,-8.43,267.85,5.27
2026-06-03,SP500,DKNG,DraftKings,25.3,28.79,13.79,26.32,4.03,25.77,1.86
2026-06-03,SP500,CE,Celanese,55.27,50.38,-8.85,51.23,-7.31,45.2,-18.22
2026-06-04,JPX400,2760.T,東京エレクトロン デバイス,4235.0,3905.0,-7.79,4130.0,-2.48,3875.0,-8.5
2026-06-04,JPX400,3092.T,ZOZO,1029.5,1088.0,5.68,1113.5,8.16,1150.0,11.7
2026-06-04,JPX400,3186.T,ネクステージ,3720.0,3575.0,-3.9,4235.0,13.84,4055.0,9.01
2026-06-04,JPX400,3549.T,クスリのアオキHD,3562.0,3811.0,6.99,3595.0,0.93,3738.0,4.94
2026-06-04,JPX400,3626.T,TIS,3379.0,3085.0,-8.7,3067.0,-9.23,3273.0,-3.14
2026-06-04,JPX400,4694.T,ビー・エム・エル,3540.0,3640.0,2.82,3550.0,0.28,3630.0,2.54
2026-06-04,JPX400,5020.T,ENEOSホールディングス,1287.0,1235.5,-4.0,1264.0,-1.79,1221.0,-5.13
2026-06-04,JPX400,6432.T,竹内製作所,7510.0,7380.0,-1.73,7460.0,-0.67,7400.0,-1.46
2026-06-04,JPX400,6758.T,ソニーグループ,3540.0,3292.0,-7.01,3140.0,-11.3,3380.0,-4.52
2026-06-04,JPX400,8252.T,丸井グループ,2687.0,2848.5,6.01,2778.5,3.41,2932.0,9.12
2026-06-04,JPX400,8306.T,三菱UFJ FG,3169.0,3162.0,-0.22,3278.0,3.44,3326.0,4.95
2026-06-04,JPX400,8411.T,みずほFG,7645.0,7563.0,-1.07,7884.0,3.13,8078.0,5.66
2026-06-04,JPX400,8591.T,オリックス,6250.0,6092.0,-2.53,6325.0,1.2,6331.0,1.3
2026-06-04,JPX400,9101.T,日本郵船,5438.0,5630.0,3.53,5152.0,-5.26,5211.0,-4.17
2026-06-04,JPX400,9759.T,NSD,2545.0,2516.5,-1.12,2436.0,-4.28,2577.0,1.26
2026-06-04,SP500,NVDA,NVIDIA,214.75,204.87,-4.6,210.69,-1.89,194.83,-9.28
2026-06-04,SP500,INTU,Intuit,311.44,276.91,-11.09,267.0,-14.27,275.35,-11.59
2026-06-04,SP500,JCI,Johnson Controls,146.96,144.01,-2.01,144.82,-1.46,140.76,-4.22
2026-06-04,SP500,VLO,Valero Energy,261.45,255.6,-2.24,236.3,-9.62,267.76,2.41
2026-06-04,SP500,MPC,Marathon Petroleum,267.21,260.81,-2.4,242.91,-9.09,266.35,-0.32
2026-06-04,SP500,ELV,Elevance Health,391.27,399.18,2.02,388.5,-0.71,417.89,6.8
2026-06-04,SP500,OXY,Occidental Petroleum,59.64,55.47,-6.99,51.82,-13.11,48.91,-17.99
2026-06-04,SP500,FANG,Diamondback Energy,210.59,191.59,-9.02,183.5,-12.86,172.04,-18.31
2026-06-04,SP500,TYL,Tyler Technologies,303.77,295.48,-2.73,278.91,-8.18,318.1,4.72
2026-06-04,SP500,PCG,PG&E Corporation,16.85,16.79,-0.36,16.48,-2.2,17.05,1.19
2026-06-05,JPX400,2670.T,エービーシー・マート,2673.5,2700.5,1.01,2700.0,0.99,2912.0,8.92
2026-06-05,JPX400,2726.T,パルグループHD,1400.0,1425.0,1.79,1375.0,-1.79,1548.0,10.57
2026-06-05,JPX400,3391.T,ツルハHD,1986.5,2062.5,3.83,1972.0,-0.73,2255.5,13.54
2026-06-05,JPX400,6146.T,ディスコ,72580.0,85250.0,17.46,88480.0,21.91,78000.0,7.47
2026-06-05,JPX400,6315.T,TOWA,3240.0,3000.0,-7.41,3540.0,9.26,3320.0,2.47
2026-06-05,JPX400,6857.T,アドバンテスト,26765.0,29420.0,9.92,32170.0,20.19,29565.0,10.46
2026-06-05,JPX400,6965.T,浜松ホトニクス,2864.0,2635.5,-7.98,2825.5,-1.34,2590.0,-9.57
2026-06-05,JPX400,7649.T,スギHD,2850.5,2921.0,2.47,3118.0,9.38,3220.0,12.96
2026-06-05,JPX400,7733.T,オリンパス,1843.5,1686.0,-8.54,1662.5,-9.82,1764.0,-4.31
2026-06-05,JPX400,7826.T,フルヤ金属,8820.0,8970.0,1.7,9550.0,8.28,7560.0,-14.29
2026-06-05,JPX400,8309.T,三井住友トラストHD,5828.0,6061.0,4.0,6213.0,6.61,6540.0,12.22
2026-06-05,JPX400,8316.T,三井住友FG,6230.0,6519.0,4.64,6645.0,6.66,6800.0,9.15
2026-06-05,JPX400,8331.T,千葉銀行,2380.5,2521.0,5.9,2525.5,6.09,2705.5,13.65
2026-06-05,JPX400,9104.T,商船三井,5801.0,5686.0,-1.98,5293.0,-8.76,5379.0,-7.27
2026-06-05,JPX400,9989.T,サンドラッグ,3771.0,3810.0,1.03,3713.0,-1.54,3872.0,2.68
2026-06-05,SP500,CVX,Chevron,188.35,187.22,-0.6,173.63,-7.82,169.2,-10.17
2026-06-05,SP500,ABT,Abbott Laboratories,90.78,88.18,-2.86,88.41,-2.61,95.4,5.09
2026-06-05,SP500,GLW,Corning,197.7,179.2,-9.36,194.92,-1.41,196.79,-0.46
2026-06-05,SP500,EOG,EOG Resources,140.88,136.65,-3.0,129.98,-7.74,130.78,-7.17
2026-06-05,SP500,AJG,Arthur J. Gallagher,211.0,218.69,3.64,214.06,1.45,252.44,19.64
2026-06-05,SP500,FANG,Diamondback Energy,210.59,192.13,-8.77,183.5,-12.86,172.04,-18.31
2026-06-05,SP500,RF,Regions Financial,28.43,29.27,2.95,28.62,0.67,30.28,6.51
2026-06-05,SP500,ZBH,Zimmer Biomet,86.69,88.57,2.17,87.97,1.48,87.47,0.9
2026-06-05,SP500,MOH,Molina Healthcare,192.81,200.28,3.87,195.37,1.33,229.87,19.22
2026-06-05,SP500,EQR,Equity Residential,67.9,67.34,-0.82,64.09,-5.61,69.83,2.84
2026-06-05,SP500,MAA,Mid-America Apartment,136.87,138.93,1.51,132.5,-3.19,142.19,3.89
2026-06-05,SP500,AES,AES Corporation,14.73,14.68,-0.34,14.62,-0.75,14.58,-1.02
2026-06-05,SP500,LPLA,LPL Financial,291.84,295.66,1.31,293.95,0.72,295.18,1.14
2026-06-05,SP500,DVN,Devon Energy,45.99,45.31,-1.48,42.12,-8.41,40.47,-12.0
2026-06-05,SP500,APA,APA Corporation,38.22,37.02,-3.14,33.03,-13.58,32.36,-15.33
2026-06-05,SP500,CPT,Camden Property Trust,112.01,114.98,2.65,108.99,-2.7,117.25,4.68
2026-06-05,SP500,WBD,Warner Bros. Discovery,27.0,26.98,-0.07,26.2,-2.96,26.48,-1.93
2026-06-08,JPX400,1605.T,INPEX,3641.0,3378.0,-7.22,3456.0,-5.08,3281.0,-9.89
2026-06-08,JPX400,2433.T,博報堂DYホールディングス,1156.5,1127.0,-2.55,1085.0,-6.18,1230.5,6.4
2026-06-08,JPX400,3291.T,飯田グループHD,2146.5,2159.5,0.61,2140.0,-0.3,2241.5,4.43
2026-06-08,JPX400,5947.T,リンナイ,3504.0,3421.0,-2.37,3477.0,-0.77,3665.0,4.59
2026-06-08,JPX400,6367.T,ダイキン工業,23440.0,23590.0,0.64,23630.0,0.81,25980.0,10.84
2026-06-08,JPX400,6417.T,SANKYO,1621.0,1571.5,-3.05,1554.5,-4.1,1670.5,3.05
2026-06-08,JPX400,6920.T,レーザーテック,39100.0,46570.0,19.1,52000.0,32.99,44050.0,12.66
2026-06-08,JPX400,7186.T,コンコルディアFG,1642.0,1732.5,5.51,1736.0,5.72,1905.0,16.02
2026-06-08,JPX400,7270.T,SUBARU,2493.0,2564.5,2.87,2391.5,-4.07,2573.5,3.23
2026-06-08,JPX400,7729.T,東京精密,16640.0,19190.0,15.32,18900.0,13.58,17740.0,6.61
2026-06-08,JPX400,8308.T,りそなHD,2085.5,2144.5,2.83,2162.0,3.67,2326.0,11.53
2026-06-08,JPX400,8354.T,ふくおかFG,6741.0,6861.0,1.78,6896.0,2.3,7398.0,9.75
