code,entry_date,exit_date,entry_price,exit_price,shares,exit_reason,pnl,pnl_pct,holding_days,trade_group,assumed_slippage_pct
8058.T,2024-02-07,2024-02-19,2521.5972375602364,2861.4212479275548,2688,rsi_half,906212.1630228561,13.476538017471572,6,8058.T:2024-02-07,0.1
3382.T,2024-01-26,2024-02-20,1837.2660180295206,2000.3429376155827,7290,max_holding_days,1174842.6591390662,8.876064651811454,15,3382.T:2024-01-26,0.1
6501.T,2024-02-19,2024-02-21,2333.4691502968553,2396.673901452259,6092,replaced,385043.34403871966,2.708617388293444,1,6501.T:2024-02-19,0.1
2503.T,2024-02-20,2024-02-22,2008.1363365718908,1998.5258777399015,7069,po_break,-82097.88107981713,-0.47857601383755055,1,2503.T:2024-02-20,0.1
4543.T,2024-02-06,2024-02-27,2436.9580493247086,2850.894896689352,2769,rsi_half,1138870.0979489419,16.985801108859768,12,4543.T:2024-02-06,0.1
4543.T,2024-02-06,2024-03-01,2436.9580493247086,2809.549560975481,2770,max_holding_days,1024812.0742323744,15.28920498873665,15,4543.T:2024-02-06,0.1
8058.T,2024-02-07,2024-03-04,2521.5972375602364,3068.3383071100225,2689,max_holding_days,1462671.0676795656,21.682331397173638,15,8058.T:2024-02-07,0.1
7202.T,2024-02-15,2024-03-04,1855.8223702330088,1902.5578527904395,7496,po_break,336242.76817460876,2.518316586062208,10,7202.T:2024-02-15,0.1
4063.T,2024-02-08,2024-03-05,5562.056966188032,6308.150750600346,2470,max_holding_days,1828191.9409681833,13.41399034472046,15,4063.T:2024-02-08,0.1
9434.T,2024-02-29,2024-03-05,177.84918723722936,175.87043180809772,81115,po_break,-174852.7300834437,-1.1126030204974824,2,9434.T:2024-02-29,0.1
5108.T,2024-03-04,2024-03-06,2982.9643170910767,2944.4690556014334,4916,po_break,-203812.33671316478,-1.290503586284364,1,5108.T:2024-03-04,0.1
9983.T,2024-02-13,2024-03-07,39467.17936235526,43414.02620430119,350,max_holding_days,1366892.1837069113,10.000326614955735,15,9983.T:2024-02-13,0.1
6920.T,2024-03-04,2024-03-07,40114.899717133616,39179.6412574093,364,stop_sma20_break,-354865.68579701876,-2.3314490783205355,2,6920.T:2024-03-04,0.1
6762.T,2024-03-01,2024-03-08,1503.8396170627534,1451.4011114053606,9718,stop_sma20_break,-523956.91267817025,-3.4869746123468826,4,6762.T:2024-03-01,0.1
3132.T,2024-03-01,2024-03-08,2546.2318948571465,2425.2475951455544,5750,po_break,-709952.7268754119,-4.751503582841565,4,3132.T:2024-03-01,0.1
8473.T,2024-03-06,2024-03-08,1789.9000008667665,1773.7409008200175,8215,po_break,-147384.66188772165,-0.9027934543228033,1,8473.T:2024-03-06,0.1
4042.T,2024-03-06,2024-03-08,1803.6537694218882,1823.21908035431,8150,po_break,144677.7772364003,1.0847597950405463,1,4042.T:2024-03-06,0.1
6301.T,2024-03-05,2024-03-12,4036.382081743087,3766.703476055783,3649,stop_sma20_break,-998293.9617531757,-6.681196185739802,4,6301.T:2024-03-05,0.1
4751.T,2024-03-07,2024-03-12,1053.1382240433295,1005.7392526662056,13797,po_break,-668166.7743632587,-4.500736018786244,2,4751.T:2024-03-07,0.1
6988.T,2024-03-11,2024-03-13,2619.6464439584984,2633.454059568727,5432,po_break,60735.54702718302,0.5270793561502396,1,6988.T:2024-03-11,0.1
6752.T,2024-03-11,2024-03-13,1334.1381026242318,1303.7923197301914,10652,po_break,-337292.8968167784,-2.2745608445145726,1,6752.T:2024-03-11,0.1
6326.T,2024-03-07,2024-03-14,2169.441872065565,2068.3535701155624,6681,po_break,-689527.3010025725,-4.659645563757575,4,6326.T:2024-03-07,0.1
9434.T,2024-03-12,2024-03-14,177.1714180255287,174.51759061104912,80217,stop_sma20_break,-226987.79231020974,-1.497886873658827,1,9434.T:2024-03-12,0.1
8308.T,2024-02-21,2024-03-15,775.9726227566707,852.0259407521905,18331,max_holding_days,1379211.9513420332,9.801031088614653,15,8308.T:2024-02-21,0.1
8591.T,2024-03-13,2024-03-15,2900.258977466837,2850.6223384805353,4876,po_break,-256048.9003454879,-1.7114554035328244,1,8591.T:2024-03-13,0.1
4901.T,2024-03-13,2024-03-15,3114.4227489692885,3093.6104722769196,4531,po_break,-108364.72495585663,-0.6682547094564062,1,4901.T:2024-03-13,0.1
9697.T,2024-03-07,2024-03-18,3019.21319298968,2877.5393352270125,4806,stop_sma20_break,-695054.4567326846,-4.692409866637459,6,9697.T:2024-03-07,0.1
5802.T,2024-03-14,2024-03-18,2059.9541015625,2107.8094776842117,6930,po_break,317196.4557213725,2.32312827190726,1,5802.T:2024-03-14,0.1
9697.T,2024-03-15,2024-03-19,2893.493561781973,2941.9690069650437,4966,po_break,226239.60722093104,1.675325835292929,1,9697.T:2024-03-15,0.1
8766.T,2024-03-15,2024-03-19,4093.767467068793,4209.843385433467,3508,po_break,392629.78818798804,2.8354301825498363,1,8766.T:2024-03-15,0.1
8750.T,2024-03-18,2024-03-21,821.9563098750223,861.555133809851,17748,replaced,702799.92719534,4.817631236488684,1,8750.T:2024-03-18,0.1
6098.T,2024-03-18,2024-03-25,6314.350434102478,6612.955205268028,2303,replaced,687686.787994262,4.728986366560339,3,6098.T:2024-03-18,0.1
4911.T,2024-03-19,2024-03-26,4112.121514587127,3938.503803439211,3589,stop_sma20_break,-637560.8124430705,-4.222095833793671,3,4911.T:2024-03-19,0.1
2267.T,2024-03-22,2024-03-26,3016.5881667968747,2924.7069339233512,4949,stop_sma20_break,-469421.9562177998,-3.0458659847852676,1,2267.T:2024-03-22,0.1
3563.T,2024-03-25,2024-03-27,2973.670832573986,2864.3759081575768,4955,po_break,-556020.1112834702,-3.6754210728093373,1,3563.T:2024-03-25,0.1
4911.T,2024-03-25,2024-03-27,4053.6274608934036,3940.449808190542,3626,po_break,-424875.4307894248,-2.792009226173875,1,4911.T:2024-03-25,0.1
9434.T,2024-03-26,2024-03-28,183.81365213379536,182.63075191371894,79476,replaced,-94012.17789079351,-0.6435322982513814,1,9434.T:2024-03-26,0.1
9022.T,2024-03-12,2024-03-29,3738.571290167939,3665.867985755549,3798,po_break,-290188.180343236,-1.94468150449858,11,9022.T:2024-03-12,0.1
2914.T,2024-03-26,2024-03-29,3622.062949723393,3685.8299174217377,4034,replaced,257235.9476951222,1.760515170041832,2,2914.T:2024-03-26,0.1
7532.T,2024-03-07,2024-04-01,680.9817597657566,797.474585610586,21323,max_holding_days,2468213.9631630685,17.106600018905137,15,7532.T:2024-03-07,0.1
6988.T,2024-03-27,2024-04-01,2715.0451900751164,2686.41289608321,5389,po_break,-168853.66113553723,-1.0545789107515469,2,6988.T:2024-03-27,0.1
9735.T,2024-03-28,2024-04-01,5317.692022324165,5186.561272509766,2728,po_break,-372052.48698783334,-2.4659335152148687,1,9735.T:2024-03-28,0.1
9503.T,2024-03-14,2024-04-02,1839.565285912139,2003.3337120018086,7711,trail_sma10,1248002.0364909857,8.902561237910401,11,9503.T:2024-03-14,0.1
4507.T,2024-03-28,2024-04-02,2460.2548748348545,2403.1182968282747,5893,po_break,-351035.78324308037,-2.3223845054027192,2,4507.T:2024-03-28,0.1
7733.T,2024-03-29,2024-04-02,2153.654160766023,2123.6538796066293,6758,po_break,-217194.92394360102,-1.3929943677086443,1,7733.T:2024-03-29,0.1
4042.T,2024-03-14,2024-04-03,1827.7619750686356,1903.4688895836284,7810,po_break,576700.5458356269,4.142055450745974,12,4042.T:2024-03-14,0.1
7974.T,2024-03-29,2024-04-03,7994.545138227447,7766.298903489953,1822,po_break,-430222.76861371857,-2.8550246548248337,2,7974.T:2024-03-29,0.1
3382.T,2024-03-29,2024-04-03,2117.029355306467,2022.2920968792255,6873,stop_sma20_break,-665353.9553408677,-4.475009200499591,2,3382.T:2024-03-29,0.1
9843.T,2024-04-01,2024-04-03,4610.906685977188,4548.8231001532195,3112,po_break,-207456.65863141,-1.3464507102860956,1,9843.T:2024-04-01,0.1
9434.T,2024-04-01,2024-04-03,179.94952502037748,176.87173188998526,79808,po_break,-259871.10958609363,-1.7103646870108125,1,9434.T:2024-04-01,0.1
2801.T,2024-04-01,2024-04-03,1922.6397595867666,1821.7721271602923,7460,po_break,-766439.1942390648,-5.24630950356263,1,2801.T:2024-04-01,0.1
9983.T,2024-04-02,2024-04-04,46178.68262457428,45136.88352620767,305,po_break,-331674.3488398102,-2.256017363761287,1,9983.T:2024-04-02,0.1
6326.T,2024-04-02,2024-04-04,2264.9639581132633,2314.5069333451706,6244,replaced,309346.3373480295,2.187362631287826,1,6326.T:2024-04-02,0.1
2914.T,2024-04-02,2024-04-04,3744.2878427206338,3770.4883577987007,3772,replaced,98828.34287446845,0.6997462849712255,1,2914.T:2024-04-02,0.1
7453.T,2024-04-02,2024-04-04,1194.952560545556,1215.7906531753115,11845,replaced,246827.2071994535,1.7438426693894726,1,7453.T:2024-04-02,0.1
7729.T,2024-04-03,2024-04-05,10869.262479023248,10894.916220099463,1305,po_break,19277.00550328397,0.23602099154129697,1,7729.T:2024-04-03,0.1
7751.T,2024-04-03,2024-04-05,4200.803229132967,4105.651806864495,3378,po_break,-335451.1069787006,-2.265076869313676,1,7751.T:2024-04-03,0.1
5401.T,2024-04-03,2024-04-05,616.5707144969397,599.3012117473406,23009,po_break,-411341.9873410017,-2.8008957194292416,1,5401.T:2024-04-03,0.1
6361.T,2024-04-03,2024-04-05,2558.7575085911003,2564.1896071339384,5542,po_break,15909.003666734377,0.21229438602914374,1,6361.T:2024-04-03,0.1
7735.T,2024-04-04,2024-04-08,9183.677278916075,8820.050612855288,1546,po_break,-576083.7073903162,-3.9594887213164953,1,7735.T:2024-04-04,0.1
7270.T,2024-04-04,2024-04-08,3139.0108387059317,3186.023374372944,4516,po_break,198026.68381909563,1.4976863121120454,1,7270.T:2024-04-04,0.1
8725.T,2024-04-04,2024-04-09,2498.5781629029775,2527.5747902772196,5683,replaced,164787.8333678176,1.1605251260401683,2,8725.T:2024-04-04,0.1
8136.T,2024-04-05,2024-04-10,582.4512366191407,604.5781025136164,24195,replaced,535359.5203168399,3.798921609800665,2,8136.T:2024-04-05,0.1
6301.T,2024-04-02,2024-04-11,4118.681244052549,4147.441993652344,3442,replaced,98994.5001224927,0.698299962914728,6,6301.T:2024-04-02,0.1
6098.T,2024-04-05,2024-04-11,6565.987098512919,6553.86127359917,2143,replaced,-25985.642790164227,-0.18467634388887877,3,6098.T:2024-04-05,0.1
1928.T,2024-04-02,2024-04-12,3224.015799757038,3303.339385389464,4400,replaced,349023.77678267384,2.460396926044961,7,1928.T:2024-04-02,0.1
6323.T,2024-04-04,2024-04-12,2133.2767491263885,2591.6299126082117,6647,replaced,3046673.477663679,21.485874426256512,5,6323.T:2024-04-04,0.1
1801.T,2024-04-11,2024-04-15,5245.962011689434,5173.0299799732375,2741,po_break,-214185.92745866813,-1.3902508549182069,1,1801.T:2024-04-11,0.1
2502.T,2024-04-08,2024-04-16,1752.971340842374,1689.0772924079722,8119,stop_sma20_break,-532728.7756655883,-3.6448997736436506,5,2502.T:2024-04-08,0.1
9843.T,2024-04-10,2024-04-16,4671.73174883948,4472.454491217708,3075,stop_sma20_break,-626836.7535310372,-4.265597177562164,3,9843.T:2024-04-10,0.1
8306.T,2024-04-10,2024-04-17,1440.878646920522,1423.9475855841708,9983,stop_sma20_break,-183322.56546034067,-1.1750511656576035,4,8306.T:2024-04-10,0.1
8015.T,2024-04-12,2024-04-17,3239.4255068860807,3048.4807993126838,4565,stop_sma20_break,-886014.7362164558,-5.8944003239927545,2,8015.T:2024-04-12,0.1
2502.T,2024-04-15,2024-04-17,1745.4071650689139,1655.4215971558424,8387,po_break,-768970.3335013199,-5.155563109511963,1,2502.T:2024-04-15,0.1
8309.T,2024-04-11,2024-04-18,2972.117826112555,2944.0642148464785,4841,stop_sma20_break,-150127.6507692181,-0.9438929715236077,4,8309.T:2024-04-11,0.1
8035.T,2024-04-16,2024-04-18,36682.07478493843,35213.62007286209,392,po_break,-589725.8033260535,-4.003194259555032,1,8035.T:2024-04-16,0.1
8316.T,2024-04-16,2024-04-18,2771.598525098253,2632.715627323371,5185,po_break,-734118.5094029171,-5.010931291715803,1,8316.T:2024-04-16,0.1
6098.T,2024-04-16,2024-04-18,6684.374084732942,6384.082387922745,2141,po_break,-656914.3055246101,-4.4924430171564005,1,6098.T:2024-04-16,0.1
4901.T,2024-04-18,2024-04-22,3123.3210263904107,3232.1729177809943,4524,po_break,478069.82934928476,3.4851329873183845,1,4901.T:2024-04-18,0.1
6315.T,2024-04-18,2024-04-22,3367.2147184230053,3050.5393962033504,4210,stop_sma20_break,-1346712.4789560353,-9.404666726093602,1,6315.T:2024-04-18,0.1
8411.T,2024-04-19,2024-04-23,2777.538802871631,2837.476420673635,5039,po_break,287878.62524857506,2.1579398905259506,1,8411.T:2024-04-19,0.1
6503.T,2024-04-19,2024-04-23,2417.2628252950844,2379.982994458159,5784,po_break,-229500.17647150412,-1.5422332419468998,1,6503.T:2024-04-19,0.1
9502.T,2024-04-19,2024-04-23,1851.242816570447,1893.4166898324343,7540,po_break,303873.63805624447,2.278138388140638,1,9502.T:2024-04-19,0.1
4188.T,2024-04-19,2024-04-23,839.4446367904958,847.0553194254569,16591,po_break,112278.47520985031,0.9066330644578846,1,4188.T:2024-04-19,0.1
4452.T,2024-04-22,2024-04-24,6028.313167078777,6053.429867760355,2359,replaced,59250.29690784165,0.41664558534786345,1,4452.T:2024-04-22,0.1
7733.T,2024-04-23,2024-04-25,2141.5086644452185,2160.9875650951244,6679,po_break,115731.3912821714,0.909587758074859,1,7733.T:2024-04-23,0.1
6954.T,2024-04-23,2024-04-25,4253.477939315186,4194.295756196733,3356,po_break,-212790.77080659554,-1.3913833329527225,1,6954.T:2024-04-23,0.1
8308.T,2024-04-23,2024-04-25,962.716898240807,957.9110548842972,14812,po_break,-85408.32241746849,-0.49919590746684284,1,8308.T:2024-04-23,0.1
9531.T,2024-04-09,2024-04-26,3407.6093249759497,3370.9436664384666,4211,stop_sma20_break,-168671.33142476427,-1.0759936084440036,12,9531.T:2024-04-09,0.1
7309.T,2024-04-24,2024-04-26,24381.23988610881,24047.059499194627,584,replaced,-195161.3459578835,-1.3706455802708462,1,7309.T:2024-04-24,0.1
8725.T,2024-04-25,2024-04-30,2559.3279617482376,2590.4998827044315,5439,replaced,169544.0780807383,1.217972898436237,1,8725.T:2024-04-25,0.1
8766.T,2024-04-25,2024-05-01,4570.02551017234,4683.984232561398,3050,replaced,347574.1032866284,2.4936123909024,2,8766.T:2024-04-25,0.1
2503.T,2024-04-22,2024-05-01,2084.7971038743003,2127.749109049072,6808,replaced,292417.2512298463,2.0602486973409384,5,2503.T:2024-04-22,0.1
8053.T,2024-04-26,2024-05-02,3631.8586462030726,3888.0395729695447,3834,replaced,982197.673222654,7.053714137093325,2,8053.T:2024-04-26,0.1
8306.T,2024-04-25,2024-05-07,1468.1003154262255,1468.9145147755974,9505,replaced,7738.964815779409,0.05545938113469262,4,8306.T:2024-04-25,0.1
8002.T,2024-04-30,2024-05-07,2604.26375486898,2770.421831065286,5477,replaced,910047.7833271677,6.38023225895048,2,8002.T:2024-04-30,0.1
8308.T,2024-05-02,2024-05-08,943.462496463851,929.2793501815914,15195,po_break,-229741.06393882338,-1.5033079041741226,1,8308.T:2024-05-02,0.1
8309.T,2024-04-30,2024-05-09,3037.672289699119,2962.493262610364,4693,po_break,-366894.5625960214,-2.474889320473783,4,8309.T:2024-04-30,0.1
5108.T,2024-04-15,2024-05-10,3086.820859246208,3207.077119022881,4734,max_holding_days,554395.4772682082,3.8957965252975235,15,5108.T:2024-04-15,0.1
4452.T,2024-05-09,2024-05-13,6281.322476858776,6669.920897654771,1140,rsi_half,435619.9909839611,6.186570140725034,1,4452.T:2024-05-09,0.1
4452.T,2024-05-09,2024-05-13,6281.322476858776,6669.920897654771,1140,replaced,443002.1997074338,6.186570140725034,1,4452.T:2024-05-09,0.1
8601.T,2024-05-08,2024-05-13,1052.281890657034,1040.6815728284466,13503,replaced,-156639.0916394146,-1.1023964140772446,2,8601.T:2024-05-08,0.1
8725.T,2024-05-07,2024-05-13,2651.833902487934,2659.396438618321,5419,replaced,40981.38329056655,0.2851813653672597,3,8725.T:2024-05-07,0.1
5802.T,2024-05-02,2024-05-14,2266.9562285712104,2240.3338993410125,6321,stop_sma20_break,-182525.03351334765,-1.1743645022637694,5,5802.T:2024-05-02,0.1
8750.T,2024-05-10,2024-05-14,833.8959187367532,835.477041171327,17407,po_break,12993.210662065907,0.18960668820264814,1,8750.T:2024-05-10,0.1
2914.T,2024-04-25,2024-05-15,3822.731052532295,3970.7558741307594,3654,replaced,540882.6981207886,3.8722269383928642,10,2914.T:2024-04-25,0.1
4901.T,2024-05-14,2024-05-16,3286.6946191406246,3315.6148484009004,4479,po_break,114747.83480421627,0.879918356024123,1,4901.T:2024-05-14,0.1
4901.T,2024-05-15,2024-05-17,3353.0049133255948,3232.172993668219,4438,po_break,-550864.5692150525,-3.6036905039167233,1,4901.T:2024-05-15,0.1
6254.T,2024-05-13,2024-05-20,4949.721408937778,4798.153536612626,2968,stop_sma20_break,-464319.29148024577,-3.0621495595987147,4,6254.T:2024-05-13,0.1
8411.T,2024-05-16,2024-05-21,2895.652106820956,2991.839759553517,5121,replaced,492576.969643446,3.321795892054258,2,8411.T:2024-05-16,0.1
7272.T,2024-05-17,2024-05-21,1355.570835188619,1419.2432764892578,10978,replaced,698996.0605984135,4.697094364071308,1,7272.T:2024-05-17,0.1
4578.T,2024-05-10,2024-05-22,6285.697945991022,6225.797675877199,2311,po_break,-152886.5574241124,-0.9529613199442122,7,4578.T:2024-05-10,0.1
4901.T,2024-05-21,2024-05-24,3329.9405645732686,3248.4774099315396,4519,replaced,-368131.9958259735,-2.4463846444709336,2,4901.T:2024-05-21,0.1
7733.T,2024-05-01,2024-05-27,2119.646598071991,2463.535622439734,6718,max_holding_days,2294851.5566238007,16.223884900461293,15,7733.T:2024-05-01,0.1
5108.T,2024-05-20,2024-05-27,3234.4557513196683,3199.6404781738634,4664,po_break,-177382.74635921296,-1.0763873684653147,4,5108.T:2024-05-20,0.1
6532.T,2024-05-23,2024-05-27,3308.20439984082,3200.72318450703,4531,stop_sma20_break,-501743.3621197417,-3.2489290969736184,1,6532.T:2024-05-23,0.1
5108.T,2024-05-24,2024-05-28,3155.7482988281245,3221.9511084723918,4724,po_break,297677.9467594749,2.097848224107457,1,5108.T:2024-05-24,0.1
6954.T,2024-05-24,2024-05-28,4346.423368895155,4376.947945459146,3434,po_break,89843.36737399599,0.702291837984248,1,6954.T:2024-05-24,0.1
8308.T,2024-05-24,2024-05-28,948.2760942517589,963.6757134899702,15765,po_break,227704.03716587787,1.6239594493165477,1,8308.T:2024-05-24,0.1
2502.T,2024-05-13,2024-05-29,1729.333678064495,1824.3291581484584,8505,po_break,792824.6069031137,5.493183952230907,11,2502.T:2024-05-13,0.1
4452.T,2024-05-27,2024-05-29,6654.63124690603,6668.015172112657,2270,po_break,15260.306533455656,0.20112196619233025,1,4452.T:2024-05-27,0.1
6301.T,2024-05-28,2024-05-30,4308.632050720981,4152.989815374287,3517,po_break,-562273.503765852,-3.612335272877387,1,6301.T:2024-05-28,0.1
2914.T,2024-05-28,2024-05-31,4060.7970540840947,4021.7328390787543,3728,po_break,-160697.22926076467,-0.9619839279102149,2,2914.T:2024-05-28,0.1
8001.T,2024-05-29,2024-05-31,1410.7645742232485,1372.7474668675472,10614,po_break,-418285.6758754817,-2.6947874968176744,1,8001.T:2024-05-29,0.1
8316.T,2024-05-10,2024-06-03,2780.942071126868,3226.397552914411,5226,max_holding_days,2312253.1693840786,16.01815033878211,15,8316.T:2024-05-10,0.1
8308.T,2024-05-30,2024-06-04,980.5271709597378,1056.8727603175548,15186,replaced,1159384.1199878098,7.78617784585105,2,8308.T:2024-05-30,0.1
9104.T,2024-05-30,2024-06-04,4618.835749039601,4693.353085920703,3225,replaced,240318.4114415539,1.6133359342036968,2,9104.T:2024-05-30,0.1
8002.T,2024-06-03,2024-06-05,2915.684189187414,2793.4265492285954,5242,po_break,-655838.1279095166,-4.193102957179029,1,8002.T:2024-06-03,0.1
7269.T,2024-05-20,2024-06-06,1718.0269540259699,1790.4695972717284,8769,po_break,619866.5354928917,4.2166185504830755,12,7269.T:2024-05-20,0.1
1802.T,2024-05-27,2024-06-06,1704.4882498170432,1680.5933169759116,8854,po_break,-226551.49147157115,-1.401883107360602,7,1802.T:2024-05-27,0.1
8411.T,2024-06-05,2024-06-07,2959.395929098984,2914.190191955566,5119,stop_sma20_break,-246441.61211399583,-1.5275325852455723,1,8411.T:2024-06-05,0.1
8591.T,2024-06-05,2024-06-10,3211.472549896089,3194.839539241593,4711,replaced,-78358.11319333088,-0.5179247337809056,2,8591.T:2024-06-05,0.1
4452.T,2024-06-04,2024-06-11,6605.938893580183,6443.1440230775315,2294,stop_sma20_break,-388418.7310384879,-2.464371425852263,4,4452.T:2024-06-04,0.1
8309.T,2024-06-07,2024-06-11,3292.5043522354113,3372.5431862196297,4619,po_break,354306.44688304287,2.4309408711905567,1,8309.T:2024-06-07,0.1
8001.T,2024-06-03,2024-06-12,1427.9227386490818,1386.636588707145,10700,po_break,-456819.6967800802,-2.8913434056660914,6,8001.T:2024-06-03,0.1
8309.T,2024-06-10,2024-06-12,3358.9821671660548,3294.2191989478624,4525,po_break,-308105.299278153,-1.9280533505431574,1,8309.T:2024-06-10,0.1
4452.T,2024-06-10,2024-06-12,6410.214882595308,6449.8139444264725,2370,po_break,78610.64237983873,0.6177493665412426,1,4452.T:2024-06-10,0.1
8001.T,2024-06-11,2024-06-13,1414.7681162867743,1426.4014569699598,10697,po_break,109245.84982547113,0.8222789692008625,1,8001.T:2024-06-11,0.1
7741.T,2024-06-11,2024-06-13,18655.580463782913,18491.152527849594,810,po_break,-148231.05496759998,-0.8813874017618017,1,7741.T:2024-06-11,0.1
4523.T,2024-06-11,2024-06-13,6251.52235814765,6168.824593632691,2418,po_break,-214979.3940618735,-1.3228420179474898,1,4523.T:2024-06-11,0.1
7741.T,2024-06-12,2024-06-14,18719.2837706875,17962.970911254197,803,po_break,-622047.1513797418,-4.040287377969087,1,7741.T:2024-06-12,0.1
4568.T,2024-06-06,2024-06-17,5524.133670797449,5175.972106379394,2743,stop_sma20_break,-969682.3662721221,-6.302555027923407,6,4568.T:2024-06-06,0.1
7309.T,2024-06-12,2024-06-17,25389.649320613626,24482.516609528735,591,po_break,-550852.6572835274,-3.572844585720203,2,7309.T:2024-06-12,0.1
4901.T,2024-05-27,2024-06-18,3371.2646408754003,3527.5761340329395,4470,max_holding_days,683293.46528228,4.636583294657948,15,4901.T:2024-05-27,0.1
8113.T,2024-05-31,2024-06-18,1610.7258189609781,1683.8861100203028,9398,po_break,672079.0339212501,4.542069804687032,11,8113.T:2024-05-31,0.1
7951.T,2024-06-14,2024-06-18,1171.7325700592744,1176.7139963288653,12726,po_break,48450.465204885855,0.4251333791411849,1,7951.T:2024-06-14,0.1
7832.T,2024-06-17,2024-06-19,2892.01276081137,2919.1313816663237,5112,po_break,123777.10538235115,0.9377075102305454,1,7832.T:2024-06-17,0.1
8001.T,2024-06-17,2024-06-19,1428.6853603715447,1393.295698135431,10349,stop_sma20_break,-380849.95546878537,-2.47707880389495,1,8001.T:2024-06-17,0.1
8113.T,2024-06-17,2024-06-19,1693.0945407638465,1681.9443234370874,8715,po_break,-111880.87585346066,-0.6585702722618492,1,8113.T:2024-06-17,0.1
9434.T,2024-06-12,2024-06-20,181.88844244498668,178.85283474159888,82534,po_break,-265427.55647706724,-1.6689393028949229,5,9434.T:2024-06-12,0.1
7733.T,2024-06-19,2024-06-21,2574.8629009847896,2453.3536756980598,5736,po_break,-711397.8413866087,-4.7190561190755815,1,7733.T:2024-06-19,0.1
4901.T,2024-06-19,2024-06-21,3555.780775930513,3554.4312328334777,4136,po_break,-20285.628683461382,-0.037953495507103696,1,4901.T:2024-06-19,0.1
5020.T,2024-06-14,2024-06-24,767.0560895161323,751.8031856725712,19385,po_break,-310399.0845321976,-1.9884991530649043,5,5020.T:2024-06-14,0.1
8001.T,2024-06-20,2024-06-24,1391.7002464599607,1391.583340751207,10507,po_break,-15850.308607288158,-0.008400207519609904,1,8001.T:2024-06-20,0.1
6501.T,2024-06-20,2024-06-24,3312.0471266647123,3275.1583015429683,4414,po_break,-177365.23646743258,-1.1137771810297847,1,6501.T:2024-06-20,0.1
6146.T,2024-06-21,2024-06-25,59355.87311716168,60695.94111416457,248,po_break,317450.43829203147,2.257683909994457,1,6146.T:2024-06-21,0.1
6501.T,2024-06-21,2024-06-25,3336.50805410459,3320.0766116903305,4440,po_break,-87733.22227737663,-0.4924742319757147,1,6501.T:2024-06-21,0.1
6806.T,2024-06-13,2024-06-26,16878.625164893616,16882.8400649713,882,po_break,-11171.264297852758,0.02497182108440743,8,6806.T:2024-06-13,0.1
6146.T,2024-06-24,2024-06-26,61141.159243771,60020.450879214375,242,po_break,-285871.9790475842,-1.8329851419537802,1,6146.T:2024-06-24,0.1
6806.T,2024-06-25,2024-06-27,17073.449838220906,16721.59858836207,870,po_break,-320811.43344275025,-2.060809345462067,1,6806.T:2024-06-25,0.1
9984.T,2024-06-25,2024-06-27,2421.013351240828,2492.9980766305266,6128,po_break,426065.866173076,2.9733303764229557,1,9984.T:2024-06-25,0.1
6367.T,2024-06-26,2024-06-28,22165.368115226298,21658.822525755582,674,po_break,-356180.4795492732,-2.2853019486861026,1,6367.T:2024-06-26,0.1
6323.T,2024-06-27,2024-07-01,3072.194603487971,3139.8780521175986,4851,replaced,328332.40930232295,2.203097699370482,1,6323.T:2024-06-27,0.1
8113.T,2024-06-21,2024-07-02,1689.8515158182568,1661.3508181367492,8766,stop_sma20_break,-264525.4357058197,-1.6865799991727104,6,8113.T:2024-06-21,0.1
7951.T,2024-06-24,2024-07-05,1179.707691966385,1177.9876424286458,12559,po_break,-36407.24999680039,-0.14580302811048051,8,7951.T:2024-06-24,0.1
4732.T,2024-06-18,2024-07-08,1175.6633538497122,1259.6012069121725,12575,trail_sma10,1040206.7763346487,7.139616352555822,13,4732.T:2024-06-18,0.1
4307.T,2024-06-18,2024-07-09,4116.6822524476365,4474.624674975009,3595,trail_sma10,1271360.1347838617,8.694924713087882,14,4307.T:2024-06-18,0.1
7270.T,2024-07-08,2024-07-10,3208.0508631878092,3152.9503566977396,4663,replaced,-256933.66176319463,-1.7175696034730792,1,7270.T:2024-07-08,0.1
6806.T,2024-07-04,2024-07-11,17439.34438925776,18021.006598688913,863,replaced,501974.4867390853,3.3353444742420635,4,6806.T:2024-07-04,0.1
2914.T,2024-07-10,2024-07-12,4110.132411128423,4104.7108682143435,3683,po_break,-35095.17645146454,-0.13190677019067065,1,2914.T:2024-07-10,0.1
7453.T,2024-07-01,2024-07-16,1325.2755618233723,1413.0845742380561,11291,stop_sma20_break,975992.1470260603,6.625717318281521,9,7453.T:2024-07-01,0.1
9101.T,2024-07-11,2024-07-16,4358.205437979704,4234.231537933429,3473,po_break,-445482.1216693864,-2.8446089063608793,1,9101.T:2024-07-11,0.1
8113.T,2024-07-09,2024-07-17,1709.6152889614482,1670.450717942224,8798,stop_sma20_break,-359438.8061915041,-2.29084117766728,4,8113.T:2024-07-09,0.1
4901.T,2024-06-26,2024-07-18,3574.0401595595845,3634.9955314797794,4180,po_break,239726.5700321425,1.7055032735755926,14,4901.T:2024-06-26,0.1
8113.T,2024-07-16,2024-07-18,1720.6871419244267,1657.4510036830743,8742,po_break,-567576.1623403528,-3.675051478017599,1,8113.T:2024-07-16,0.1
7532.T,2024-07-12,2024-07-18,781.8727523758589,760.7384557814592,19293,replaced,-407743.9841957545,-2.7030353123547846,2,7532.T:2024-07-12,0.1
